store_id,clinic_id,address,state,zip,latitude,longitude,COUNTY
9103,888,318 W EL NORTE PKWY,CA,92026,33.1422,-117.0939,6073
9479,903,2510 EL CAMINO REAL,CA,92008,33.1798,-117.3247,6073
9528,904,7740 RANCHO SANTA FE RD,CA,92009,33.0806,-117.2369,6073
9606,1659,29610 RANCHO CALIFORNIA RD,CA,92591,33.5058,-117.1473,6065
8896,779,33205 TEMECULA PARKWAY,CA,92592,33.4855,-117.0787,6065
9187,899,683 LOMAS SANTA FE DR,CA,92075,32.9945,-117.2596,6073
9195,901,8831 VILLA LA JOLLA DRIVE,CA,92037,32.8693,-117.2307,6073
8882,776,638 CAMINO DE LOS MARES,CA,92673,33.4578,-117.6526,6059
9485,782,25272 MARGUERITE PKWY,CA,92692,33.5952,-117.657,6059
9497,784,14330 CULVER DR,CA,92604,33.7056,-117.7844,6059
8872,772,26891 ALISO CREEK RD,CA,92656,33.5722,-117.7255,6059
9865,14223,7096 N WEST AVE,CA,93711,36.8387,-119.8255,6019
9342,14152,16995 WALNUT GROVE DR.,CA,95037,37.1291,-121.6384,6085
9808,14155,470 BLOSSOM HILL RD,CA,95123,37.2505,-121.8333,6085
9805,1797,1720 S BASCOM AVE,CA,95008,37.2924,-121.9303,6085
9894,1864,10455 S DE ANZA BLVD,CA,95014,37.3165,-122.0339,6085
9793,1795,2700 HOMESTEAD RD,CA,95051,37.3383,-121.9741,6085
9812,1792,2514 BERRYESSA RD,CA,95132,37.387,-121.8586,6085
9700,1791,576 E EL CAMINO REAL,CA,94087,37.3618,-122.0271,6085
9879,1807,987 E HILLSDALE BLVD,CA,94404,37.5577,-122.2746,6081
9811,1776,1871 EL CAMINO REAL,CA,94010,37.5954,-122.3863,6081
9807,14141,10 BAYHILL SHOPPING CTR,CA,94066,37.6268,-122.4262,6081
5131,2291,1900 19th AVENUE,CA,94116,37.7523,-122.4756,6075
9941,14161,1451 SHATTUCK AVE.,CA,94709,37.8811,-122.269,6001
9545,14326,1123 S CALIFORNIA BLVD,CA,94596,37.8964,-122.0647,6013
9161,1809,45 N MILPITAS BLVD,CA,95035,37.4337,-121.9018,6085
9161,1809,45 N MILPITAS BLVD,CA,95035,37.4337,-121.9018,6001
9322,2048,2085 FAIR OAKS BLVD,CA,95825,38.5751,-121.416,6067
9823,1901,1350 FLORIN RD,CA,95822,38.4952,-121.5053,6067
4151,14254,2050 CLUB CENTER DR,CA,95835,38.6703,-121.5063,6067
1825,1902,5040 LAGUNA BLVD,CA,95758,38.4219,-121.4467,6067
5091,14248,"1771 PLEASANT GROVE BLVD., STE #100",CA,95747,38.7658,-121.3576,6061
9815,1927,738 BANCROFT RD,CA,94598,37.9294,-122.0401,6013
9251,14134,3999 SANTA RITA ROAD,CA,94588,37.697,-121.8758,6001
9251,14134,3999 SANTA RITA ROAD,CA,94588,37.697,-121.8758,6013
9813,1786,98-1005 MOANALUA RD,HI,96701,21.3831,-157.9397,15003
9953,1763,45-480 KANEOHE BAY DR,HI,96744,21.4011,-157.7975,15003
9300,2041,925 CALIFORNIA AVE,HI,96786,21.4967,-158.0249,15003
9954,1802,2470 S KING ST,HI,96826,21.2932,-157.8241,15003
9317,1804,590 FARRINGTON HWY UNIT 300,HI,96707,21.3399,-158.078,15003
9220,1801,4211 WAIALAE AVE,HI,96816,21.2765,-157.7863,15003
9825,1822,609 KAILUA RD,HI,96734,21.3935,-157.7421,15003
9185,1805,377 KEAHOLE ST,HI,96825,21.2844,-157.7077,15003
10659,14146,33520 21ST AVE. SW,WA,98023,47.3013,-122.3602,53053
10659,14146,33520 21ST AVE. SW,WA,98023,47.3013,-122.3602,53033
10285,14160,10712 SE CARR ROAD,WA,98055,47.4456,-122.1977,53033
10331,14138,"531 QUEEN ANNE AVENUE, NORTH",WA,98109,47.6244,-122.357,53033
10473,14154,18820 STATE HWY 305 NE,WA,98370,47.7339,-122.636,53035
10450,14162,19507 HIGHWAY 99,WA,98036,47.822,-122.314,53061
10450,14162,19507 HIGHWAY 99,WA,98036,47.822,-122.314,53033
10747,14132,11918 AIRPORT RD.,WA,98204,47.8894,-122.2592,53061
